"lon","lat","unc"
-97.838142,30.646683,12
-98.500289,29.311378,6
-98.507632,29.812421,6
-97.727071,30.500312,20
-97.755028,30.512613,21
-97.64033,30.684781,200
-98.537888,29.559712,27
-98.541117,29.601527,7
-98.087674,30.218618,3
-98.514278,29.636632,252
-97.908645,30.3955,8
-97.994982,30.209804,51
-98.55995,29.612268,3
-98.540147,29.601414,2
-97.849243,30.540173,29
-98.502207,29.556784,3
-97.638953,30.845842,66
-97.926108,30.637611,NA
-121.261313,38.529737,4
-98.630689,29.615999,26
-97.506649,31.007524,NA
-118.256737,34.213638,8
-98.087575,30.372378,202
-97.726631,30.500142,20
-98.457733,29.345238,2
-98.763418,30.249955,5
-98.771436,29.542683,3
-98.481217,29.461007,22
-97.726363,30.50148,20
-117.23728,34.025056,6
-118.360615,34.27057,4
-98.088691,30.219155,3
-98.74375,29.551769,8
-98.508881,29.813331,3
-118.405312,33.977287,4
-97.701133,30.732572,3
-97.926038,30.637612,NA
-98.591936,29.616975,5
-98.194192,29.869397,2
-98.619697,29.581033,16
-97.796019,29.951989,NA
-98.818603,29.884522,NA
-98.740455,29.480742,8
-98.262243,29.21566,4
-98.499855,29.310956,188
-96.778036,32.839744,3
-98.707192,29.473567,9
-98.499486,29.555784,40
-97.692633,30.290018,49
-97.897538,29.939729,3
-118.285224,34.128001,15
-118.17725,34.097445,55
-98.775772,29.520967,4
-98.611277,29.606749,4
-98.572533,29.622247,199
-97.845313,30.249413,4
-98.630679,29.616039,7
-117.853063,33.583906,86
-98.456667,29.560519,4
-122.284912,37.463538,20
-117.551016,33.792642,NA
-117.021703,32.822973,NA
-118.529363,34.534885,2
-117.094508,34.047113,2
-98.3928,29.994013,24
-97.239278,31.330048,37
-117.321537,34.186342,NA
-97.709056,30.667206,NA
-117.75065,33.837422,53
-117.117303,32.971587,2
-117.207146,34.031075,80
-118.52999,34.535062,4
-97.755852,30.512705,31
-98.440089,29.593583,30
-117.818825,33.566837,3
-98.43972,29.593683,4
-117.207568,34.032628,8
-117.279,33.173875,5
-98.456817,29.632903,2
-97.845313,30.249422,4
-98.619878,29.583073,733
-117.035572,32.846844,NA
-117.21312,33.098317,37
-117.095886,34.041622,NA
-98.60253,29.593447,3
-98.619805,29.580033,7
-118.528558,34.533867,4
-98.604972,29.582983,3
-98.693932,29.401482,NA
-118.529099,34.534562,2
-117.285233,33.167228,16
-117.062997,33.081208,10
-98.456673,29.560627,3
-98.764862,29.549197,40
-98.439709,29.593634,5
-118.488326,34.562074,4
-98.166703,30.330542,5
-98.693932,29.401482,NA
-98.240767,29.612247,7
-98.487533,29.459963,4
-100.88509,29.367851,NA
-117.120456,32.733089,6
-97.905061,30.496025,NA
-96.777809,32.839952,4
-97.506649,31.007524,NA
-97.967517,29.904175,NA
-121.962501,37.44338,4
-98.891552,30.262457,5
-117.124217,32.717162,5
-98.732394,29.412406,4
-116.824864,32.677067,NA
-97.692931,30.833325,4
-97.844238,30.249472,4
-98.626625,29.642578,4
-115.269622,36.322072,NA
-98.469088,29.644107,NA
-117.72491,33.851071,3
-98.707102,29.473575,12
-117.076967,32.829547,4
-117.063019,33.080936,4
-96.691583,33.109636,NA
-97.849679,30.873047,104
-98.573253,29.622863,3
-97.727185,30.500246,20
-117.026268,32.643653,5
-98.483479,29.873461,NA
-112.498025,33.603255,7
-117.025364,32.643261,NA
-98.468883,29.646929,2
-98.467911,29.647921,3
-98.332878,29.684933,13
-117.026313,32.643856,3
-98.477823,29.631585,3
-98.448544,29.637152,5
-117.207452,33.09807,4
-116.621189,32.620228,NA
-116.12418,32.635925,4
-117.249243,33.150003,3
-98.121337,29.706445,8
-117.230438,32.795697,8
-116.927863,32.716842,5
-116.621708,32.62203,139
-98.175581,29.848476,44
-116.937072,33.089114,5
-98.134924,29.783027,13
-98.578559,29.262496,4
-119.709819,34.457153,4
-97.755396,30.512836,13
-116.760095,32.570167,4
-117.949057,34.124694,NA
-117.950421,34.121895,NA
-119.678712,33.989028,4
-120.026457,34.740167,8
-117.210697,32.85026,3
-121.81255,37.508072,10
-121.810131,37.509122,NA
-117.724938,33.851104,9
-98.350627,29.686289,241
-98.375705,29.826854,6
-98.35122,29.687373,5
-98.12403,29.72135,45
-98.099895,29.811806,NA
-98.098524,29.810152,NA
-98.487455,29.873143,7
-98.62963,29.585425,4
-98.375867,29.827201,8
-98.646386,29.545552,3
-98.332724,29.684666,5
-98.124466,29.720614,3
-98.818226,29.885403,16
-98.46798,29.645322,364
-98.375756,29.826457,67
-98.576167,29.260761,3
-98.124124,29.721292,79
-98.733907,29.513305,10
-98.496846,29.310237,582
-120.206105,33.973275,NA
-122.61892,37.956767,14
-98.0085,29.786251,4
-99.915092,31.83464,51
-97.486206,32.848215,4
-111.036077,32.161072,4
-110.724283,32.164008,NA
-111.843383,33.597963,5
-118.276955,34.184958,32
-108.957652,32.102928,NA
-97.467257,31.327182,8
-98.62724,31.272843,9
-98.334802,29.661604,3
-97.868463,30.213965,NA
-108.151047,32.795093,44
-118.022488,33.684322,NA
-97.756698,30.394348,3
-98.42253,29.793955,6
-97.929722,29.896258,9
-117.65804,33.718454,NA
-98.587109,29.580364,NA
-97.859038,30.251347,4
-117.884558,33.632013,6
-97.817423,30.488085,5
-117.245728,32.942242,34
-118.461608,32.856625,3
-98.626755,31.27243,9
-97.779458,30.37887,6
-97.846543,30.216724,NA
-117.141864,32.736703,NA
-118.022282,33.684238,553
-98.540476,30.085261,5
-117.666969,33.734902,NA
-97.820837,30.173591,4
-98.624778,31.269855,8
-117.70833,33.464193,4
-118.263875,34.085233,NA
-117.014023,32.644419,122
-110.817981,32.1873,NA
-118.536187,34.128661,9
-98.023586,30.507184,30
-118.023823,33.684563,3
-117.796508,33.793167,5
-117.01625,32.644712,3
-119.037888,34.162277,5
-97.928903,29.895855,4
-117.015815,32.644763,5
-122.632283,37.95663,3
-99.750171,29.196809,5
-98.342451,29.536203,NA
-97.803343,30.497108,NA
-117.012148,32.644859,67
-117.014916,32.644603,5
-118.418472,32.861022,10
-118.346442,33.740599,309
-117.231895,33.094278,12
-98.587457,29.578422,NA
-98.431081,29.636328,9
-97.725708,30.50377,4
-117.042141,32.698567,4
-121.793363,36.643984,8
-117.770813,33.618592,5
-118.90535,34.106183,4
-108.879467,32.276646,NA
-117.006235,32.574932,36
-97.768333,31.150207,3
-117.01824,32.644459,4
-99.74223,29.589496,3
-97.726839,30.503542,20
-97.798444,30.498636,NA
-117.786867,33.827754,39
-97.815355,30.153382,3
-95.151622,29.588694,NA
-97.756447,30.394358,20
-118.538672,34.127839,4
-118.022474,33.684515,NA
-118.556913,33.004401,3
-97.812012,30.620705,7
-97.927056,30.642817,NA
-117.770805,33.618592,5
-121.696213,36.622445,3
-98.626695,31.27214,3
-117.802138,34.003167,4
-118.023778,33.684555,9
-117.013281,32.644525,8
-117.67968,33.744688,4
-116.857285,32.791034,5
-98.626418,31.271545,190
-118.023787,33.684539,4
-117.718772,34.109967,4
-117.013202,32.644431,252
-99.743105,29.588914,4
-118.319749,34.271892,3
-117.292463,33.975042,3
-97.7229,30.503045,12
-117.20603,33.096836,16
-98.395357,29.604829,3
-99.309662,29.016361,2
-97.817505,30.488314,6
-117.246283,32.757575,3
-117.11696,32.980878,3
-117.022462,32.823178,NA
-117.588378,33.436528,2
-117.117201,32.97167,6
-117.835073,33.56989,8
-98.573547,29.592292,NA
-116.912737,32.622203,3
-117.1978,33.097161,2
-117.615568,33.640638,NA
-116.794752,33.025968,NA
-117.115911,32.59104,3
-117.856042,33.585392,20
-117.075486,32.833095,5
-117.084761,32.553987,14
-119.923661,34.459856,NA
-117.012136,32.644556,3
-116.936956,33.019616,34
-96.844861,33.050256,NA
-117.024545,32.581843,3
-117.029711,32.643386,NA
-116.921762,32.633346,984
-117.20485,33.10725,38
-117.069199,33.061462,147
-96.844663,33.050244,20
-118.413208,33.747112,4
-117.010366,32.817494,1
-117.744565,33.795176,3
-119.883688,37.649563,13
-121.802847,36.694933,198
-117.767104,33.586078,4
-122.224779,37.874618,4
-108.325645,31.919237,2
-120.099849,33.909995,NA
-117.19947,33.102731,9
-118.413208,33.747105,4
-117.155067,33.078158,58
-117.007151,32.569223,100
-121.696533,36.627225,5
-121.766058,36.678395,46
-120.039383,34.711033,61
-116.621961,34.0079,15
-121.689658,36.618587,8
-120.696717,35.224913,4
-121.71356,36.595683,4
-117.007002,32.635753,8
-119.978163,34.526792,4
-120.196772,34.55948,3
-117.143143,32.732494,118
-117.016985,32.642645,117
-117.270295,33.004094,4
-117.143247,32.733739,2
-121.774742,36.230983,NA
-119.711178,34.466514,NA
-120.105033,33.90692,9
-117.122416,32.912111,NA
-121.815662,37.51323,10
-121.816446,37.525464,NA
-122.131789,37.73752,4
-121.812767,37.528612,NA
-121.809555,37.506925,14
-98.445293,29.688992,15
-121.885278,37.606953,5
-121.762666,37.505763,10
-117.006065,32.578286,NA
-98.227505,29.529158,5
-121.762878,37.303406,5
-117.141828,32.84851,4
-117.08114,32.541981,6
-117.14933,32.89483,5
-121.743081,37.624144,NA
-116.899842,32.9089,4
-117.15122,32.89504,5
-117.151163,32.89463,NA
-96.846944,33.047067,NA
-118.622361,34.271624,NA
-98.447878,29.552072,20
-112.086235,33.625691,7
-98.633059,29.54773,4
-121.677853,39.785914,NA
-96.846397,33.048339,6
-119.893555,35.166888,4
-98.402162,30.153072,13
-117.038139,32.839517,NA
-96.891619,32.765555,9
-96.778492,32.839889,NA
-117.692362,33.750898,NA
-117.074914,32.821914,191
-111.761711,34.791675,3
-118.935221,34.045461,10
-117.059761,33.050767,15
-117.340776,33.145468,198
-117.221612,33.085792,13
-117.759475,33.595842,NA
-120.034454,34.710286,3
-118.585393,34.112234,9
-120.703099,35.252318,3
-117.321594,33.325132,8
-118.964668,34.152699,11
-117.759517,33.596283,NA
-119.96265,34.523922,NA
-117.321702,33.325293,100
-117.74358,33.66897,60
-116.939917,32.713201,3
-97.736419,30.377503,1
-118.958944,34.148573,24
-118.050545,33.705336,NA
-97.474188,31.319731,3
-117.231645,33.092997,14
-117.761683,33.784297,NA
-117.045967,34.109181,4
-117.604942,34.157972,13
-98.224495,29.860497,48
-117.152053,33.0787,4
-118.780505,34.072475,NA
-117.159844,33.066617,10
-117.19922,33.103286,13
-104.336533,33.195542,2
-122.276772,37.469681,20
-117.160049,33.066334,5
-108.708329,32.38028,61
-117.074393,32.961313,13
-117.02452,32.811543,210
-118.399422,33.76857,8
-121.749579,36.470846,NA
-121.674072,36.800087,4
-121.548133,36.059353,25
-121.762274,36.650966,NA
-121.763703,36.651477,NA
-121.7636,36.651557,NA
-117.250313,32.943317,7
-121.9223,37.87613,5
-117.882693,33.630511,6
-118.401337,33.767512,7
-118.357872,34.109427,3
-117.244767,32.673938,3
-117.249742,33.030747,8
-121.766176,36.653254,NA
-117.198312,33.103017,19
-117.248672,33.115442,4
-122.617249,37.907483,3
-117.387869,33.525014,15
-117.204253,33.107492,74
-122.61632,37.907501,4
-122.616745,37.907763,8
-118.706813,34.099288,2
-117.143953,33.085483,14
-121.673988,36.800125,4
-117.024035,32.81178,NA
-117.034305,33.168015,1
-120.418512,34.681772,2
-122.127602,37.740936,758
-116.681162,32.735512,4
-121.843753,37.20224,12
-121.500075,36.009319,3
-118.815063,34.217712,4
-119.154334,34.125764,713
-119.054214,34.359388,37
-122.61692,38.052728,4
-119.732034,37.010174,NA
-120.223819,34.505069,NA
-121.874872,36.602062,NA
-121.692734,36.62622,NA
-119.481369,34.378081,19
-123.282767,42.683672,NA
-117.222208,32.962611,6
-116.934641,33.21665,2
-120.360145,34.033558,4
-121.751659,36.652825,NA
-117.044938,32.838283,NA
-117.308078,33.197269,NA
-121.960403,37.434063,2
-121.83908,37.179012,10
-117.045269,32.838156,NA
-118.173691,34.097214,7
-122.501633,38.448111,4
-117.56458,33.372051,134
-117.18991,32.7994,10
-119.01495,34.077007,22
-118.317022,33.717304,195
-117.239137,32.91228,52
-120.133514,35.224912,6
-118.312156,33.336614,NA
-117.14053,33.47517,8
-121.874778,36.602112,NA
-116.707772,32.716281,5
-118.500687,34.364764,195
-122.510904,38.444376,NA
-120.039993,34.710468,3
-118.542895,34.344363,15
-122.060613,36.984095,4
-117.411587,33.242834,3
-120.153763,34.478516,18
-117.570288,34.291187,5
-120.039358,34.705501,4
-121.694508,36.629871,NA
-121.857917,36.562439,NA
-117.036221,32.839942,NA
-117.200783,33.094895,13
-118.350725,34.101474,606
-117.258239,32.927539,4
-117.400513,33.214561,4
-117.044938,32.838283,NA
-123.210721,39.424201,14
-116.856897,32.831347,377
-117.035425,32.946298,3
-119.847186,34.407347,NA
-117.067514,33.387387,NA
-117.038543,32.790878,7
-119.015014,34.077055,32
-122.186508,37.05327,118
-119.655503,37.372987,4
-117.043345,32.839112,NA
-117.209222,33.098686,16
-122.187756,37.380968,3
-117.189673,32.855764,NA
-118.400425,33.767346,9
-117.126323,32.560586,5
-117.078042,32.719926,5
-118.481637,33.445063,5
-117.15311,33.067144,10
-117.549453,33.660267,4
-116.89982,32.908397,3
-119.014808,34.076652,8
-118.798292,34.181139,4
-117.043345,32.839112,NA
-122.693329,38.775955,15
-121.694508,36.629871,NA
-120.037769,34.706813,5
-117.094796,32.886994,3
-116.706603,32.715419,7
-117.217712,33.082492,14
-117.550028,33.658128,5
-117.549662,33.658495,6
-116.855824,32.829222,9
-121.744273,36.645036,3
-121.689453,36.624695,10
-117.038257,32.840392,NA
-121.874799,36.602084,NA
-117.612345,33.701788,4
-120.604033,34.677008,5
-121.872275,37.566595,2
-122.20468,38.066483,39
-122.069144,37.21772,4
-117.394408,33.549203,11
-116.845139,32.603875,NA
-99.559013,29.747837,4
-116.707528,32.716328,8
-116.841432,32.601257,NA
-118.378747,33.751644,15
-117.549932,33.657917,NA
-117.078034,32.720294,5
-121.944679,36.51777,686
-111.682705,32.807638,74
-110.733113,32.149986,NA
-122.247055,37.555012,4
-118.517988,34.31649,NA
-118.746933,34.613412,6
-119.263183,34.238953,14
-121.259843,35.664212,NA
-117.824172,34.161172,8
-119.736392,34.412453,NA
-118.773528,36.530197,3
-119.258058,34.294456,NA
-121.727945,36.646908,14
-117.781475,33.624802,NA
-117.111625,32.641603,3
-121.1026,35.55169,3
-117.445579,34.043559,4
-120.457946,34.664266,100
-120.458006,34.682517,100
-117.043141,32.84158,NA
-122.284317,37.459197,5
-117.043833,32.84025,NA
-116.85553,32.741153,4
-116.913933,32.83208,4
-117.121851,32.912004,3
-116.913612,32.831617,3
-117.798027,34.092566,205
-122.434527,37.685486,2
-121.716727,39.822253,NA
-98.309064,29.63179,3
-116.898453,32.882263,4
-117.04551,32.837967,NA
-118.549072,34.090875,35
-117.043094,32.839128,NA
-99.269578,30.04917,3
-118.988379,34.113957,14
-118.251428,34.250328,30
-111.884666,33.340158,187
-111.553298,35.227967,NA
-118.649942,34.094748,3
-117.680254,33.745344,NA
-117.041402,32.83874,NA
-117.938702,33.664608,NA
-117.122439,32.912061,4
-117.122142,32.911911,7
-117.183783,34.021761,NA
-117.751188,33.510442,2
-117.122157,32.911919,3
-117.023979,32.815701,52
-116.964947,32.990603,NA
-116.741317,32.856875,7
-117.209603,33.103467,4
-117.041515,32.838569,NA
-117.751053,33.602917,6
-117.043392,32.840861,NA
-117.041503,32.838604,NA
-117.037897,32.840372,NA
-117.562357,33.37481,3
-117.112832,34.08778,54
-117.041302,32.838945,NA
-117.040068,32.836097,NA
-117.041246,32.839347,NA
-121.802228,37.712601,4
-117.041325,32.839108,NA
-117.041277,32.839069,NA
-117.041356,32.839287,NA
-99.201454,30.019688,4
-97.95059,30.310619,6
-98.8938,29.968158,4
-117.95943,33.632223,3
-99.141219,30.138375,4
-122.27655,37.469605,10
-98.362167,29.556089,13
-118.433058,33.975188,NA
-117.52505,34.180286,NA
-96.784228,33.103536,NA
-117.757613,33.526658,3
-99.100556,29.980433,25
-116.63797,32.930683,3
-117.680135,33.745563,15
-121.808242,36.678781,5
-98.125126,29.722237,4
-110.722311,32.235422,5
-98.760902,29.510133,4
-99.41694,29.988697,5
-110.726588,32.276312,10
-110.697892,32.215867,5
-97.96435,30.511486,NA
-99.331505,30.062242,2
-117.24104,32.672049,NA
-99.719664,29.568115,13
-117.427203,33.975347,9
-117.940234,33.663089,NA
-118.556367,32.996664,NA
-110.636392,32.486795,7
-111.947953,33.8936,3
-110.636367,32.486805,4
-111.948655,33.893312,4
-118.674147,34.197105,4
-117.064461,33.173892,4
-117.143905,33.08547,7
-117.205642,32.965995,4
-122.100472,38.499934,NA
-117.757688,33.784067,NA
-119.5677,34.467654,27
-97.605173,30.470844,4
-117.713438,33.461582,195
-98.12513,29.722058,3
-116.819412,33.020874,52
-111.729155,33.693128,3
-118.224563,34.200655,4
-117.5764,33.751806,9
-102.471545,31.017723,10
-97.611752,30.460017,2
-97.728011,30.678558,652
-117.254205,33.556367,NA
-117.415648,34.014833,12
-117.011619,32.820613,14
-117.176903,33.122806,3
-119.258736,34.298375,318
-118.195407,34.094257,6
-117.48734,34.030522,9
-117.012969,32.821422,3
-117.143044,32.73693,4
-118.35508,33.740895,4
-117.79473,33.846683,4
-117.79493,33.847172,5
-117.943072,33.902973,5
-117.20603,32.965458,4
-117.674067,33.863958,NA
-117.077169,33.053356,25
-116.869164,32.734571,25
-118.320154,34.488225,2
-99.166342,30.05714,8
-97.927028,30.63626,35
-98.564522,29.557505,4
-117.025878,32.812019,4
-97.751397,30.406887,4
-121.502751,36.756273,7
-97.903544,29.884047,NA
-98.126365,29.722243,163
-98.34282,30.861438,16
-117.058219,34.046197,18
-98.478716,29.599617,3
-97.761213,30.413562,4
-97.820167,30.69542,972
-116.95755,32.851364,NA
-117.256447,32.93475,4
-98.473862,29.763572,8
-117.209192,32.966858,4
-97.816347,30.694444,540
-98.638595,29.869378,4
-98.389535,29.605032,3
-98.393245,29.605207,NA
-97.810094,30.244169,NA
-97.87638,30.179305,8
-98.481078,29.461128,4
-99.038497,29.941248,6
-98.490038,29.622578,3
-117.743089,33.833349,8
-117.498847,33.83338,4
-116.877572,32.911847,NA
-117.890703,33.651519,NA
-98.53048,29.548799,3
-98.739601,29.634309,7
-117.232497,33.602337,NA
-117.177475,32.927025,NA
-117.121803,32.911892,4
-98.615425,29.582603,4
-98.138923,30.33161,5
-97.899645,30.505592,4
-97.718338,30.504462,4
-116.466801,32.963258,NA
-98.481262,29.461692,4
-118.353005,33.343463,3
-116.533157,33.774463,NA
-98.929901,29.679902,35
-117.187722,33.702908,4
-98.529755,29.552058,4
-98.618033,29.572267,3
-121.796593,36.65235,35
-121.502945,36.756304,3
-118.33455,34.27372,8
-117.935683,34.1442,4
-116.37732,33.25245,4
-117.07618,33.055344,4
-98.131318,30.677013,7
-102.116164,31.963302,3
-117.809145,33.574178,9
-97.738717,30.670087,67
-102.116168,31.963196,8
-98.310023,29.632174,3
-117.249122,33.117867,4
-117.979055,33.643569,9
-121.806933,36.651342,NA
-116.993922,32.725456,NA
-118.622328,34.256872,NA
-116.856536,32.830703,4
-117.14405,32.639512,3
-98.31662,29.21218,3
-98.740201,29.633992,4
-117.237801,32.871349,4
-98.303288,29.617206,4
-117.760855,33.866438,4
-118.944847,36.386588,3
-98.574971,29.621172,7
-98.697267,29.46426,7
-118.538561,34.423017,9
-116.782678,32.718395,7
-98.343313,30.862192,4
-117.214525,32.968505,NA
-122.285821,37.463774,123
-98.469171,29.469,4
-110.894867,32.235888,20
-97.75277,30.42003,3
-98.380508,29.465463,4
-97.868745,30.292915,NA
-118.364945,33.333245,4
-98.62457,29.578255,4
-117.21383,32.965537,NA
-98.526332,29.563559,776
